date,district,market,commodity,unit,pricetype,currency,price,standardized_price
2006-11-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3032.0,33.68888888888889
2006-11-15,Mandera,Mandera,Maize,KG,Retail,KES,31.0,31.0
2006-11-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1400.0,15.555555555555555
2006-11-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,894.44,17.8888
2006-11-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1670.0,18.555555555555557
2006-11-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,31.47,31.47
2006-11-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3200.0,35.55555555555556
2006-11-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,28.0,28.0
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,10.9,10.9
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1000.0,11.11111111111111
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,736.11,14.7222
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1200.0,13.333333333333334
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,42.22,42.22
2006-11-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2675.0,29.722222222222225
2006-12-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1123.12,12.479111111111111
2006-12-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,27.81,27.81
2006-12-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,2758.75,30.65277777777778
2006-12-15,Kitui,Kitui,Maize,KG,Retail,KES,20.0,20.0
2006-12-15,Kitui,Kitui,Beans,KG,Retail,KES,44.0,44.0
2006-12-15,Marsabit,Marsabit,Maize,KG,Retail,KES,20.0,20.0
2006-12-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.34,13.34
2006-12-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1245.0,13.833333333333334
2006-12-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1122.22,22.4444
2006-12-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1877.5,20.86111111111111
2006-12-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,24.0,48.0
2006-12-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,140.0,140.0
2006-12-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,31.98,31.98
2006-12-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3078.0,34.2
2006-12-15,Mandera,Mandera,Maize,KG,Retail,KES,28.0,28.0
2006-12-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,15.25,15.25
2006-12-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1400.0,15.555555555555555
2006-12-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,796.1,15.922
2006-12-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2006-12-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,34.71,34.71
2006-12-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3467.0,38.522222222222226
2006-12-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,28.0,28.0
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,11.27,11.27
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1000.0,11.11111111111111
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,555.55,11.110999999999999
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,40.76,40.76
2006-12-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2600.0,28.88888888888889
2007-01-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1061.9,11.798888888888891
2007-01-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,33.17,33.17
2007-01-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3000.0,33.333333333333336
2007-01-15,Kitui,Kitui,Maize,KG,Retail,KES,18.0,18.0
2007-01-15,Kitui,Kitui,Beans,KG,Retail,KES,37.0,37.0
2007-01-15,Marsabit,Marsabit,Maize,KG,Retail,KES,16.0,16.0
2007-01-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,15.0,15.0
2007-01-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1337.5,14.861111111111112
2007-01-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1402.77,28.0554
2007-01-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1677.27,18.636333333333333
2007-01-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-01-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,130.0,130.0
2007-01-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,33.38,33.38
2007-01-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3107.0,34.522222222222226
2007-01-15,Mandera,Mandera,Maize,KG,Retail,KES,20.0,20.0
2007-01-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-01-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,850.42,17.008399999999998
2007-01-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-01-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,38.2,38.2
2007-01-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3300.0,36.66666666666667
2007-01-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,30.0,30.0
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,10.71,10.71
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,947.5,10.527777777777779
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,675.0,13.5
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1340.0,14.88888888888889
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,43.47,43.47
2007-01-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2730.0,30.333333333333336
2007-02-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1062.5,11.805555555555555
2007-02-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,33.36,33.36
2007-02-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3052.5,33.91666666666667
2007-02-15,Kitui,Kitui,Maize,KG,Retail,KES,17.0,17.0
2007-02-15,Kitui,Kitui,Beans,KG,Retail,KES,30.0,30.0
2007-02-15,Marsabit,Marsabit,Maize,KG,Retail,KES,16.0,16.0
2007-02-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,14.69,14.69
2007-02-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1322.5,14.694444444444445
2007-02-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1544.44,30.888800000000003
2007-02-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1670.0,18.555555555555557
2007-02-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-02-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,135.0,135.0
2007-02-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,31.35,31.35
2007-02-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,2810.0,31.222222222222225
2007-02-15,Mandera,Mandera,Maize,KG,Retail,KES,23.0,23.0
2007-02-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-02-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,807.18,16.1436
2007-02-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,2510.0,27.88888888888889
2007-02-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,34.48,34.48
2007-02-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3170.0,35.22222222222222
2007-02-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,30.0,30.0
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,10.43,10.43
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,944.21,10.491222222222223
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,485.38,9.7076
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1189.47,13.216333333333335
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,46.45,46.45
2007-02-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2784.0,30.933333333333334
2007-03-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1035.42,11.504666666666667
2007-03-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,33.49,33.49
2007-03-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3071.88,34.132000000000005
2007-03-15,Kitui,Kitui,Maize,KG,Retail,KES,8.0,8.0
2007-03-15,Kitui,Kitui,Beans,KG,Retail,KES,23.0,23.0
2007-03-15,Marsabit,Marsabit,Maize,KG,Retail,KES,14.0,14.0
2007-03-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.27,13.27
2007-03-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1193.8,13.264444444444445
2007-03-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1636.11,32.7222
2007-03-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1724.0,19.155555555555555
2007-03-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-03-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,135.0,135.0
2007-03-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,33.96,33.96
2007-03-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3056.0,33.955555555555556
2007-03-15,Mandera,Mandera,Maize,KG,Retail,KES,22.0,22.0
2007-03-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1384.35,15.381666666666666
2007-03-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,830.91,16.618199999999998
2007-03-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,2021.74,22.46377777777778
2007-03-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,38.56,38.56
2007-03-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3530.0,39.22222222222222
2007-03-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,30.0,30.0
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,10.8,10.8
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1027.5,11.416666666666668
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,645.82,12.916400000000001
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1208.33,13.425888888888888
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,42.18,42.18
2007-03-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2729.0,30.322222222222223
2007-04-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,11.69,11.69
2007-04-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1047.37,11.637444444444444
2007-04-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,33.89,33.89
2007-04-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3050.0,33.88888888888889
2007-04-15,Kitui,Kitui,Maize,KG,Retail,KES,8.0,8.0
2007-04-15,Kitui,Kitui,Beans,KG,Retail,KES,30.0,30.0
2007-04-15,Marsabit,Marsabit,Maize,KG,Retail,KES,12.0,12.0
2007-04-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,12.71,12.71
2007-04-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1177.78,13.086444444444444
2007-04-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1552.08,31.0416
2007-04-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1721.05,19.122777777777777
2007-04-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-04-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,130.0,130.0
2007-04-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,32.29,32.29
2007-04-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3016.0,33.51111111111111
2007-04-15,Mandera,Mandera,Maize,KG,Retail,KES,26.0,26.0
2007-04-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1225.56,13.617333333333333
2007-04-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,901.95,18.039
2007-04-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1583.33,17.592555555555556
2007-04-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,39.57,39.57
2007-04-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3600.0,40.0
2007-04-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,31.0,31.0
2007-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1113.33,12.370333333333333
2007-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,759.25,15.185
2007-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1166.67,12.963000000000001
2007-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,46.57,46.57
2007-04-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2840.0,31.555555555555557
2007-05-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,11.64,11.64
2007-05-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1078.57,11.98411111111111
2007-05-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,34.37,34.37
2007-05-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3195.24,35.50266666666666
2007-05-15,Kitui,Kitui,Maize,KG,Retail,KES,8.0,8.0
2007-05-15,Kitui,Kitui,Beans,KG,Retail,KES,34.0,34.0
2007-05-15,Marsabit,Marsabit,Maize,KG,Retail,KES,15.0,15.0
2007-05-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.53,13.53
2007-05-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1242.86,13.809555555555555
2007-05-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,1119.04,22.3808
2007-05-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1619.05,17.989444444444445
2007-05-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-05-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,130.0,130.0
2007-05-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,33.22,33.22
2007-05-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3071.0,34.12222222222222
2007-05-15,Mandera,Mandera,Maize,KG,Retail,KES,33.0,33.0
2007-05-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,14.24,14.24
2007-05-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1292.38,14.35977777777778
2007-05-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,929.16,18.5832
2007-05-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1438.1,15.97888888888889
2007-05-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,34.96,34.96
2007-05-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3257.0,36.18888888888889
2007-05-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,29.0,29.0
2007-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1171.43,13.01588888888889
2007-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,830.68,16.613599999999998
2007-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1555.0,17.27777777777778
2007-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,45.85,45.85
2007-05-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2772.0,30.8
2007-06-15,Mombasa,Mombasa,Maize,KG,Wholesale,KES,13.16,13.16
2007-06-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1200.0,13.333333333333334
2007-06-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,35.58,35.58
2007-06-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3194.44,35.49377777777778
2007-06-15,Kitui,Kitui,Maize,KG,Retail,KES,9.0,9.0
2007-06-15,Kitui,Kitui,Beans,KG,Retail,KES,35.0,35.0
2007-06-15,Marsabit,Marsabit,Maize,KG,Retail,KES,15.0,15.0
2007-06-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.17,13.17
2007-06-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1204.44,13.382666666666667
2007-06-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,589.4,11.788
2007-06-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1570.59,17.451
2007-06-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-06-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,125.0,125.0
2007-06-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,33.66,33.66
2007-06-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3083.0,34.25555555555556
2007-06-15,Mandera,Mandera,Maize,KG,Retail,KES,29.0,29.0
2007-06-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,14.14,14.14
2007-06-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1272.22,14.135777777777779
2007-06-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,867.52,17.3504
2007-06-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-06-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,35.1,35.1
2007-06-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3200.0,35.55555555555556
2007-06-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,30.0,30.0
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,KG,Wholesale,KES,13.15,13.15
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1204.71,13.385666666666667
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,666.66,13.3332
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1359.08,15.100888888888889
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,47.28,47.28
2007-06-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2800.0,31.11111111111111
2007-07-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1183.91,13.154555555555557
2007-07-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,36.46,36.46
2007-07-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3310.87,36.787444444444446
2007-07-15,Kitui,Kitui,Maize,KG,Retail,KES,9.0,9.0
2007-07-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,1152.77,23.0554
2007-07-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,1100.0,12.222222222222223
2007-07-15,Kitui,Kitui,Beans,KG,Retail,KES,35.0,35.0
2007-07-15,Marsabit,Marsabit,Maize,KG,Retail,KES,15.0,15.0
2007-07-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.4,13.4
2007-07-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1215.91,13.510111111111113
2007-07-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,557.22,11.144400000000001
2007-07-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1665.22,18.502444444444446
2007-07-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,20.0,40.0
2007-07-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,140.0,140.0
2007-07-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,35.38,35.38
2007-07-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3261.0,36.233333333333334
2007-07-15,Mandera,Mandera,Maize,KG,Retail,KES,25.0,25.0
2007-07-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,14.75,14.75
2007-07-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1386.67,15.407444444444446
2007-07-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,811.11,16.2222
2007-07-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-07-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,41.22,41.22
2007-07-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3733.0,41.47777777777778
2007-07-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,30.0,30.0
2007-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1191.43,13.238111111111113
2007-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,621.15,12.423
2007-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1389.52,15.439111111111112
2007-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,47.2,47.2
2007-07-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2723.0,30.255555555555556
2007-08-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1202.17,13.357444444444445
2007-08-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,36.76,36.76
2007-08-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3371.74,37.46377777777778
2007-08-15,Kitui,Kitui,Maize,KG,Retail,KES,9.0,9.0
2007-08-15,Kitui,Kitui,Potatoes,50 KG,Wholesale,KES,866.66,17.3332
2007-08-15,Kitui,Kitui,Sorghum,90 KG,Wholesale,KES,2525.0,28.055555555555557
2007-08-15,Kitui,Kitui,Beans,KG,Retail,KES,35.0,35.0
2007-08-15,Marsabit,Marsabit,Maize,KG,Retail,KES,15.0,15.0
2007-08-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.17,13.17
2007-08-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1197.73,13.308111111111112
2007-08-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,875.68,17.5136
2007-08-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1943.48,21.594222222222225
2007-08-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,22.0,44.0
2007-08-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,140.0,140.0
2007-08-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,33.65,33.65
2007-08-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3148.0,34.97777777777778
2007-08-15,Mandera,Mandera,Maize,KG,Retail,KES,30.0,30.0
2007-08-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-08-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,850.0,17.0
2007-08-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1400.0,15.555555555555555
2007-08-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,43.9,43.9
2007-08-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,4000.0,44.44444444444444
2007-08-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,28.0,28.0
2007-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Maize,90 KG,Wholesale,KES,1195.29,13.281
2007-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Potatoes,50 KG,Wholesale,KES,660.12,13.2024
2007-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Sorghum,90 KG,Wholesale,KES,1405.88,15.62088888888889
2007-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,KG,Wholesale,KES,45.55,45.55
2007-08-15,Uasin Gishu,Eldoret town (Uasin Gishu),Beans,90 KG,Wholesale,KES,2412.0,26.8
2007-09-15,Mombasa,Mombasa,Maize,90 KG,Wholesale,KES,1230.0,13.666666666666668
2007-09-15,Mombasa,Mombasa,Beans,KG,Wholesale,KES,38.84,38.84
2007-09-15,Mombasa,Mombasa,Beans,90 KG,Wholesale,KES,3517.5,39.083333333333336
2007-09-15,Kitui,Kitui,Maize,KG,Retail,KES,9.0,9.0
2007-09-15,Kitui,Kitui,Beans,KG,Retail,KES,35.0,35.0
2007-09-15,Marsabit,Marsabit,Maize,KG,Retail,KES,18.0,18.0
2007-09-15,Nairobi,Nairobi,Maize,KG,Wholesale,KES,13.49,13.49
2007-09-15,Nairobi,Nairobi,Maize,90 KG,Wholesale,KES,1238.68,13.763111111111112
2007-09-15,Nairobi,Nairobi,Potatoes,50 KG,Wholesale,KES,735.06,14.7012
2007-09-15,Nairobi,Nairobi,Sorghum,90 KG,Wholesale,KES,1810.53,20.117
2007-09-15,Nairobi,Nairobi,Milk,500 ML,Retail,KES,22.0,44.0
2007-09-15,Nairobi,Nairobi,Oil (vegetable),L,Retail,KES,135.0,135.0
2007-09-15,Nairobi,Nairobi,Beans,KG,Wholesale,KES,35.89,35.89
2007-09-15,Nairobi,Nairobi,Beans,90 KG,Wholesale,KES,3237.0,35.96666666666667
2007-09-15,Mandera,Mandera,Maize,KG,Retail,KES,29.0,29.0
2007-09-15,Kisumu,Kisumu,Maize,KG,Wholesale,KES,13.96,13.96
2007-09-15,Kisumu,Kisumu,Maize,90 KG,Wholesale,KES,1230.77,13.675222222222223
2007-09-15,Kisumu,Kisumu,Potatoes,50 KG,Wholesale,KES,920.63,18.4126
2007-09-15,Kisumu,Kisumu,Sorghum,90 KG,Wholesale,KES,1516.67,16.85188888888889
2007-09-15,Kisumu,Kisumu,Beans,KG,Wholesale,KES,49.69,49.69
2007-09-15,Kisumu,Kisumu,Beans,90 KG,Wholesale,KES,3415.0,37.94444444444444
2007-09-15,Turkana,Lodwar (Turkana),Maize,KG,Retail,KES,28.0,28.0
